"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"04/24/2024","AQS","360050110","5","13","ug/m3 SC","12","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"04/30/2024","AQS","360050110","5","20","ug/m3 SC","19","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"05/06/2024","AQS","360050110","5","18","ug/m3 SC","17","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"05/12/2024","AQS","360050110","5","6","ug/m3 SC","6","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"05/24/2024","AQS","360050110","5","20","ug/m3 SC","19","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"05/30/2024","AQS","360050110","5","9","ug/m3 SC","8","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"06/05/2024","AQS","360050110","5","18","ug/m3 SC","17","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"06/11/2024","AQS","360050110","5","9","ug/m3 SC","8","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"06/17/2024","AQS","360050110","5","19","ug/m3 SC","18","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"06/23/2024","AQS","360050110","5","19","ug/m3 SC","18","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"06/29/2024","AQS","360050110","5","17","ug/m3 SC","16","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"07/05/2024","AQS","360050110","5","37","ug/m3 SC","34","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"07/11/2024","AQS","360050110","5","15","ug/m3 SC","14","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"07/17/2024","AQS","360050110","5","20","ug/m3 SC","19","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"07/23/2024","AQS","360050110","5","10","ug/m3 SC","9","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"08/10/2024","AQS","360050110","5","12","ug/m3 SC","11","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"08/16/2024","AQS","360050110","5","25","ug/m3 SC","23","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"08/22/2024","AQS","360050110","5","8","ug/m3 SC","7","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"08/28/2024","AQS","360050110","5","20","ug/m3 SC","19","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"09/03/2024","AQS","360050110","5","7","ug/m3 SC","6","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"09/09/2024","AQS","360050110","5","9","ug/m3 SC","8","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"09/15/2024","AQS","360050110","5","14","ug/m3 SC","13","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"09/21/2024","AQS","360050110","5","8","ug/m3 SC","7","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"09/27/2024","AQS","360050110","5","9","ug/m3 SC","8","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"10/03/2024","AQS","360050110","5","19","ug/m3 SC","18","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"10/09/2024","AQS","360050110","5","8","ug/m3 SC","7","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"10/15/2024","AQS","360050110","5","3","ug/m3 SC","3","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"10/21/2024","AQS","360050110","5","28","ug/m3 SC","26","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"10/27/2024","AQS","360050110","5","6","ug/m3 SC","6","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"11/02/2024","AQS","360050110","5","4","ug/m3 SC","4","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"11/08/2024","AQS","360050110","5","20","ug/m3 SC","19","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"11/14/2024","AQS","360050110","5","11","ug/m3 SC","10","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"11/20/2024","AQS","360050110","5","20","ug/m3 SC","19","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"11/26/2024","AQS","360050110","5","11","ug/m3 SC","10","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"12/02/2024","AQS","360050110","5","6","ug/m3 SC","6","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"12/08/2024","AQS","360050110","5","11","ug/m3 SC","10","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"12/14/2024","AQS","360050110","5","7","ug/m3 SC","6","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"12/20/2024","AQS","360050110","5","5","ug/m3 SC","5","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"12/26/2024","AQS","360050110","5","17","ug/m3 SC","16","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/01/2024","AQS","360810124","1","9","ug/m3 SC","8","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"01/07/2024","AQS","360810124","1","3","ug/m3 SC","3","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"01/13/2024","AQS","360810124","1","4","ug/m3 SC","4","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"01/19/2024","AQS","360810124","1","18","ug/m3 SC","17","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"01/25/2024","AQS","360810124","1","14","ug/m3 SC","13","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"01/31/2024","AQS","360810124","1","8","ug/m3 SC","7","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"02/06/2024","AQS","360810124","1","6","ug/m3 SC","6","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"02/12/2024","AQS","360810124","1","10","ug/m3 SC","9","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"02/18/2024","AQS","360810124","1","11","ug/m3 SC","10","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"02/24/2024","AQS","360810124","1","9","ug/m3 SC","8","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/01/2024","AQS","360810124","1","9","ug/m3 SC","8","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/07/2024","AQS","360810124","1","3","ug/m3 SC","3","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/13/2024","AQS","360810124","1","19","ug/m3 SC","18","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/19/2024","AQS","360810124","1","5","ug/m3 SC","5","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/25/2024","AQS","360810124","1","7","ug/m3 SC","6","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/31/2024","AQS","360810124","1","6","ug/m3 SC","6","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/06/2024","AQS","360810124","1","3","ug/m3 SC","3","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/12/2024","AQS","360810124","1","10","ug/m3 SC","9","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/18/2024","AQS","360810124","1","4","ug/m3 SC","4","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/24/2024","AQS","360810124","1","14","ug/m3 SC","13","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/30/2024","AQS","360810124","1","19","ug/m3 SC","18","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"05/06/2024","AQS","360810124","1","15","ug/m3 SC","14","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"05/12/2024","AQS","360810124","1","5","ug/m3 SC","5","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"05/18/2024","AQS","360810124","1","9","ug/m3 SC","8","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"05/24/2024","AQS","360810124","1","24","ug/m3 SC","22","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"05/30/2024","AQS","360810124","1","10","ug/m3 SC","9","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"06/05/2024","AQS","360810124","1","0","ug/m3 SC","0","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"06/11/2024","AQS","360810124","1","10","ug/m3 SC","9","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"06/17/2024","AQS","360810124","1","17","ug/m3 SC","16","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"06/23/2024","AQS","360810124","1","22","ug/m3 SC","20","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"06/29/2024","AQS","360810124","1","14","ug/m3 SC","13","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"07/05/2024","AQS","360810124","1","27","ug/m3 SC","25","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"07/11/2024","AQS","360810124","1","15","ug/m3 SC","14","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"07/17/2024","AQS","360810124","1","19","ug/m3 SC","18","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"07/23/2024","AQS","360810124","1","8","ug/m3 SC","7","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"07/29/2024","AQS","360810124","1","24","ug/m3 SC","22","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"08/04/2024","AQS","360810124","1","13","ug/m3 SC","12","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"08/10/2024","AQS","360810124","1","13","ug/m3 SC","12","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"08/16/2024","AQS","360810124","1","25","ug/m3 SC","23","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"08/22/2024","AQS","360810124","1","9","ug/m3 SC","8","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"08/28/2024","AQS","360810124","1","21","ug/m3 SC","19","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"09/03/2024","AQS","360810124","1","6","ug/m3 SC","6","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"09/09/2024","AQS","360810124","1","11","ug/m3 SC","10","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"09/15/2024","AQS","360810124","1","15","ug/m3 SC","14","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"09/21/2024","AQS","360810124","1","7","ug/m3 SC","6","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"09/27/2024","AQS","360810124","1","8","ug/m3 SC","7","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"10/03/2024","AQS","360810124","1","17","ug/m3 SC","16","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"10/09/2024","AQS","360810124","1","11","ug/m3 SC","10","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"10/15/2024","AQS","360810124","1","5","ug/m3 SC","5","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"10/21/2024","AQS","360810124","1","31","ug/m3 SC","29","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"10/27/2024","AQS","360810124","1","5","ug/m3 SC","5","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"11/02/2024","AQS","360810124","1","4","ug/m3 SC","4","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"11/08/2024","AQS","360810124","1","21","ug/m3 SC","19","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"11/14/2024","AQS","360810124","1","11","ug/m3 SC","10","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"11/20/2024","AQS","360810124","1","14","ug/m3 SC","13","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"11/26/2024","AQS","360810124","1","9","ug/m3 SC","8","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"12/02/2024","AQS","360810124","1","7","ug/m3 SC","6","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"12/08/2024","AQS","360810124","1","11","ug/m3 SC","10","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"12/14/2024","AQS","360810124","1","6","ug/m3 SC","6","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"12/20/2024","AQS","360810124","1","4","ug/m3 SC","4","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"12/26/2024","AQS","360810124","1","17","ug/m3 SC","16","QUEENS COLLEGE 2","1","100.0000","81102","PM10 Total 0-10um STP","127","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
